url,page_type,status,canonical,in_sitemap,word_count_main_content,title,meta_description,h1_count,internal_inlinks,unique_images,schema_types,near_duplicate_candidate,content_source,last_modified,flags
https://www.poshaktaranom.ir/products/cotton-twill-bomber-jacket-ghazal,pdp,200,https://www.poshaktaranom.ir/products/cotton-twill-bomber-jacket-ghazal,yes,0,کت بامبری کتان زنانه مدل غزل | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/cotton-twill-sport-jacket-dorsa,pdp,200,https://www.poshaktaranom.ir/products/cotton-twill-sport-jacket-dorsa,yes,0,کت اسپرت کتان زنانه مدل درسا | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/cotton-twill-skirt-suit-tanin,pdp,200,https://www.poshaktaranom.ir/products/cotton-twill-skirt-suit-tanin,yes,0,ست کت و دامن کتان زنانه مدل طنین | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/mom-style-cotton-pants,pdp,200,https://www.poshaktaranom.ir/products/mom-style-cotton-pants,yes,0,شلوار کتان مام استایل زنانه کجراه | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-sarinaz,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-sarinaz,yes,0,مانتو شومیزی لینن زنانه مدل ساریناز | پوشاک ترنم,,1,7,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-minoo,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-minoo,yes,0,مانتو شومیزی لینن زنانه مدل مینو | پوشاک ترنم,,1,7,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-pants-neda,pdp,200,https://www.poshaktaranom.ir/products/linen-pants-neda,yes,0,شلوار لینن زنانه مدل ندا | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-barana,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-barana,yes,0,مانتو شومیزی لینن زنانه مدل بارانا | پوشاک ترنم,,1,7,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-niki,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-niki,yes,0,مانتو شومیزی لینن زنانه مدل نیکی | پوشاک ترنم,,1,7,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/blouses00009,pdp,200,https://www.poshaktaranom.ir/products/blouses00009,yes,0,مانتو شومیزی لینن زنانه مدل دلین | پوشاک ترنم,,1,7,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-vest-skirt-set-baran,pdp,200,https://www.poshaktaranom.ir/products/linen-vest-skirt-set-baran,yes,0,ست وست و دامن لینن زنانه مدل باران | پوشاک ترنم,,1,3,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-yaghoot,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-yaghoot,yes,0,مانتو شومیزی لینن زنانه مدل یاقوت | پوشاک ترنم,,1,5,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-heart-shirt-manteau-behgol,pdp,200,https://www.poshaktaranom.ir/products/linen-heart-shirt-manteau-behgol,yes,0,مانتو شومیزی لینن زنانه مدل بهگل طرح قلب | پوشاک ترنم,,1,5,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-bow-tie-shirt-manteau-behgol,pdp,200,https://www.poshaktaranom.ir/products/linen-bow-tie-shirt-manteau-behgol,yes,0,مانتو شومیزی لینن زنانه مدل بهگل طرح پاپیون | پوشاک ترنم,,1,5,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-butterfly-shirt-manteau-behgol,pdp,200,https://www.poshaktaranom.ir/products/linen-butterfly-shirt-manteau-behgol,yes,0,مانتو شومیزی لینن زنانه مدل بهگل طرح پروانه | پوشاک ترنم,,1,5,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-tina,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-tina,yes,0,مانتو شومیزی لینن زنانه مدل تینا | پوشاک ترنم,,1,4,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-zhinoos,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-zhinoos,yes,0,مانتو شومیزی لینن زنانه مدل ژینوس | پوشاک ترنم,,1,4,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-kaftan-afagh,pdp,200,https://www.poshaktaranom.ir/products/linen-kaftan-afagh,yes,0,کفتان لینن زنانه مدل آفاق (قد ۱۳۰) | پوشاک ترنم,,1,1,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-abnous,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-abnous,yes,0,مانتو شومیزی لینن زنانه مدل آبنوس | پوشاک ترنم,,1,4,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/products/linen-shirt-manteau-nazgol,pdp,200,https://www.poshaktaranom.ir/products/linen-shirt-manteau-nazgol,yes,0,مانتو شومیزی لینن زنانه مدل نازگل | پوشاک ترنم,,1,4,,OnlineStore|WebSite|Product|ProductGroup|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/category/winter-wear,category,200,https://www.poshaktaranom.ir/category/winter-wear,yes,0,خرید کاپشن و لباس زمستانی زنانه | ترنم | فروشگاه ترنم,,1,1,,OnlineStore|WebSite|CollectionPage|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/category/vest-pants-set,category,200,https://www.poshaktaranom.ir/category/vest-pants-set,yes,0,خرید وست و شلوار زنانه | ست‌های مدرن ترنم | فروشگاه ترنم,,1,1,,OnlineStore|WebSite|CollectionPage|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/category/vest-skirt-set,category,200,https://www.poshaktaranom.ir/category/vest-skirt-set,yes,0,خرید وست و دامن زنانه | ست اسپرت ترنم | فروشگاه ترنم,,1,1,,OnlineStore|WebSite|CollectionPage|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/category/coat-skirt-set,category,200,https://www.poshaktaranom.ir/category/coat-skirt-set,yes,0,خرید کت و دامن زنانه | ست‌های جدید ترنم | فروشگاه ترنم,,1,1,,OnlineStore|WebSite|CollectionPage|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/category/coat-pants-set,category,200,https://www.poshaktaranom.ir/category/coat-pants-set,yes,0,خرید کت و شلوار زنانه اسپرت | ست‌های جدید ترنم | فروشگاه ترنم,,1,1,,OnlineStore|WebSite|CollectionPage|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
https://www.poshaktaranom.ir/category/women-skirts,category,200,https://www.poshaktaranom.ir/category/women-skirts,yes,0,خرید دامن زنانه جدید | مدل‌های اسپرت ترنم | فروشگاه ترنم,,1,1,,OnlineStore|WebSite|CollectionPage|BreadcrumbList,unknown_without_gsc_pair,live_html,,WORDCOUNT_UNRELIABLE_RSC|TECHNICALLY_CLEAN
